league_name,club_name,year,total_fee_in,mean_fee_in,mean_age_in,total_fee_in_GK,mean_fee_in_GK,mean_age_in_GK,count_GK_in,total_fee_in_DEF,mean_fee_in_DEF,mean_age_in_DEF,count_DEF_in,total_fee_in_MID,mean_fee_in_MID,mean_age_in_MID,count_MID_in,total_fee_in_STK,mean_fee_in_STK,mean_age_in_STK,count_STK_in,total_fee_out,mean_fee_out,mean_age_out,total_fee_out_GK,mean_fee_out_GK,mean_age_out_GK,count_GK_out,total_fee_out_DEF,mean_fee_out_DEF,mean_age_out_DEF,count_DEF_out,total_fee_out_MID,mean_fee_out_MID,mean_age_out_MID,count_MID_out,total_fee_out_STK,mean_fee_out_STK,mean_age_out_STK,count_STK_out,Rk,W,D,L,GF,GA,GD,Pts/MP,PF,total_fee_in_1_years_future,mean_fee_in_1_years_future,mean_age_in_1_years_future,total_fee_in_GK_1_years_future,mean_fee_in_GK_1_years_future,mean_age_in_GK_1_years_future,count_GK_in_1_years_future,total_fee_in_DEF_1_years_future,mean_fee_in_DEF_1_years_future,mean_age_in_DEF_1_years_future,count_DEF_in_1_years_future,total_fee_in_MID_1_years_future,mean_fee_in_MID_1_years_future,mean_age_in_MID_1_years_future,count_MID_in_1_years_future,total_fee_in_STK_1_years_future,mean_fee_in_STK_1_years_future,mean_age_in_STK_1_years_future,count_STK_in_1_years_future,total_fee_out_1_years_future,mean_fee_out_1_years_future,mean_age_out_1_years_future,total_fee_out_GK_1_years_future,mean_fee_out_GK_1_years_future,mean_age_out_GK_1_years_future,count_GK_out_1_years_future,total_fee_out_DEF_1_years_future,mean_fee_out_DEF_1_years_future,mean_age_out_DEF_1_years_future,count_DEF_out_1_years_future,total_fee_out_MID_1_years_future,mean_fee_out_MID_1_years_future,mean_age_out_MID_1_years_future,count_MID_out_1_years_future,total_fee_out_STK_1_years_future,mean_fee_out_STK_1_years_future,mean_age_out_STK_1_years_future,count_STK_out_1_years_future,PF_1_years_future,Rk_1_years_future,W_1_years_future,D_1_years_future,L_1_years_future,GF_1_years_future,GA_1_years_future,GD_1_years_future,Pts/MP_1_years_future,total_fee_in_2_years_future,mean_fee_in_2_years_future,mean_age_in_2_years_future,total_fee_in_GK_2_years_future,mean_fee_in_GK_2_years_future,mean_age_in_GK_2_years_future,count_GK_in_2_years_future,total_fee_in_DEF_2_years_future,mean_fee_in_DEF_2_years_future,mean_age_in_DEF_2_years_future,count_DEF_in_2_years_future,total_fee_in_MID_2_years_future,mean_fee_in_MID_2_years_future,mean_age_in_MID_2_years_future,count_MID_in_2_years_future,total_fee_in_STK_2_years_future,mean_fee_in_STK_2_years_future,mean_age_in_STK_2_years_future,count_STK_in_2_years_future,total_fee_out_2_years_future,mean_fee_out_2_years_future,mean_age_out_2_years_future,total_fee_out_GK_2_years_future,mean_fee_out_GK_2_years_future,mean_age_out_GK_2_years_future,count_GK_out_2_years_future,total_fee_out_DEF_2_years_future,mean_fee_out_DEF_2_years_future,mean_age_out_DEF_2_years_future,count_DEF_out_2_years_future,total_fee_out_MID_2_years_future,mean_fee_out_MID_2_years_future,mean_age_out_MID_2_years_future,count_MID_out_2_years_future,total_fee_out_STK_2_years_future,mean_fee_out_STK_2_years_future,mean_age_out_STK_2_years_future,count_STK_out_2_years_future,PF_2_years_future,Rk_2_years_future,W_2_years_future,D_2_years_future,L_2_years_future,GF_2_years_future,GA_2_years_future,GD_2_years_future,Pts/MP_2_years_future,PF_next_3_years
Primera Division,Real Madrid,2010,93.0,13.286,23.714,0.0,0.0,0.0,0,8.0,8.0,32.0,1,38.0,12.667,21.0,3,47.0,15.667,23.667,3,10.5,10.5,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.5,10.5,27.0,1,0.0,0.0,0.0,0,2,29,5,4,102,33,69,2.42,0,56.0,14.0,21.75,0.0,0.0,0.0,0.0,41.0,20.5,20.5,2.0,10.0,10.0,22.0,1.0,5.0,5.0,24.0,1.0,8.0,2.667,23.0,0.0,0.0,0.0,0.0,5.5,5.5,24.0,1.0,2.5,1.25,22.5,2.0,0.0,0.0,0.0,0.0,0,1,32,4,2,121,32,89,2.63,38.5,19.25,28.5,3.5,3.5,31.0,1.0,0.0,0.0,0.0,0.0,35.0,35.0,26.0,1.0,0.0,0.0,0.0,0.0,33.5,4.786,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,4.786,25.0,7.0,0.0,0.0,0.0,0.0,0,2,26,7,5,103,42,61,2.24,0
Primera Division,Sevilla FC,2010,17.1,2.85,23.5,0.0,0.0,0.0,0,8.8,2.933,23.667,3,8.3,2.767,23.333,3,0.0,0.0,0.0,0,29.6,7.4,27.75,0.0,0.0,0.0,0,22.0,7.333,27.0,3,0.0,0.0,0.0,0,7.6,7.6,30.0,1,5,17,7,14,62,61,1,1.53,0,19.0,2.714,25.571,0.0,0.0,0.0,0.0,6.8,2.267,26.0,3.0,1.2,1.2,22.0,1.0,11.0,3.667,26.333,3.0,15.7,2.243,24.429,0.0,0.0,0.0,0.0,5.1,1.7,24.333,3.0,5.0,5.0,30.0,1.0,5.6,1.867,22.667,3.0,1,9,13,11,14,48,47,1,1.32,14.0,2.8,23.8,3.5,3.5,30.0,1.0,5.0,2.5,24.0,2.0,5.5,2.75,20.5,2.0,0.0,0.0,0.0,0.0,12.2,3.05,26.75,3.5,3.5,31.0,1.0,8.5,4.25,28.5,2.0,0.2,0.2,19.0,1.0,0.0,0.0,0.0,0.0,1,9,14,8,16,58,54,4,1.32,0
Primera Division,Valencia CF,2010,27.85,4.642,26.333,0.0,0.0,0.0,0,0.3,0.3,29.0,1,12.0,6.0,24.5,2,15.55,5.183,26.667,3,84.35,12.05,26.571,0.3,0.3,25.0,1,7.5,3.75,28.0,2,29.55,14.775,24.0,2,47.0,23.5,28.5,2,3,21,8,9,64,44,20,1.87,0,34.0,4.857,23.0,3.0,3.0,26.0,1.0,15.5,5.167,23.667,3.0,8.0,4.0,21.0,2.0,7.5,7.5,22.0,1.0,32.9,10.967,25.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,14.35,24.0,2.0,4.2,4.2,29.0,1.0,0,3,17,10,11,59,44,15,1.61,23.2,4.64,24.2,0.0,0.0,0.0,0.0,9.7,4.85,26.0,2.0,13.5,4.5,23.0,3.0,0.0,0.0,0.0,0.0,30.0,6.0,27.0,2.0,2.0,28.0,1.0,14.0,14.0,23.0,1.0,11.5,5.75,26.5,2.0,2.5,2.5,31.0,1.0,0,5,19,8,11,67,54,13,1.71,1
Primera Division,Villarreal CF,2010,4.25,2.125,26.5,0.0,0.0,0.0,0,2.5,2.5,31.0,1,0.0,0.0,0.0,0,1.75,1.75,22.0,1,15.82,2.637,26.167,0.0,0.0,0.0,0,8.82,4.41,23.5,2,4.5,1.5,26.667,3,2.5,2.5,30.0,1,4,18,8,12,54,44,10,1.63,0,31.3,5.217,25.0,0.0,0.0,0.0,0.0,10.0,5.0,22.0,2.0,14.0,7.0,24.5,2.0,7.3,3.65,28.5,2.0,26.85,6.712,23.25,0.0,0.0,0.0,0.0,1.0,1.0,24.0,1.0,24.35,12.175,24.0,2.0,1.5,1.5,21.0,1.0,2,18,9,14,15,39,53,-14,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0
Primera Division,CA Osasuna,2010,2.79,1.395,25.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.79,1.395,25.5,2,10.25,5.125,22.5,0.0,0.0,0.0,0,10.25,5.125,22.5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,13,8,17,45,46,-1,1.24,1,2.6,0.867,22.333,0.0,0.0,0.0,0.0,0.1,0.1,22.0,1.0,0.0,0.0,0.0,0.0,2.5,1.25,22.5,2.0,8.3,4.15,27.5,0.0,0.0,0.0,0.0,6.0,6.0,25.0,1.0,0.0,0.0,0.0,0.0,2.3,2.3,30.0,1.0,1,7,13,15,10,44,61,-17,1.42,0.6,0.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,26.0,1.0,0.3,0.3,24.0,1.0,5.7,1.9,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,31.0,1.0,5.0,2.5,25.0,2.0,2,16,10,9,19,33,50,-17,1.03,2
Primera Division,Málaga CF,2010,25.045,2.087,25.833,3.8,1.267,27.333,3,7.945,1.986,27.0,4,6.2,2.067,25.0,3,7.1,3.55,22.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11,13,7,18,54,68,-14,1.21,1,59.25,7.406,25.625,0.0,0.0,0.0,0.0,10.55,3.517,27.0,3.0,44.5,11.125,23.75,4.0,4.2,4.2,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,17,7,14,54,53,1,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,6.933,25.333,0.0,0.0,0.0,0.0,10.0,10.0,26.0,1.0,22.6,5.65,26.0,4.0,9.0,9.0,22.0,1.0,0,6,16,9,13,53,50,3,1.5,1
Primera Division,RCD Espanyol Barcelona,2010,11.25,2.25,24.8,0.0,0.0,0.0,0,2.0,2.0,21.0,1,2.85,1.425,26.0,2,6.4,3.2,25.5,2,24.5,4.9,24.4,0.0,0.0,0.0,0,22.5,7.5,22.667,3,1.8,1.8,29.0,1,0.2,0.2,25.0,1,8,15,4,19,46,55,-9,1.29,1,6.5,2.167,22.0,0.0,0.0,0.0,0.0,2.5,2.5,23.0,1.0,4.0,2.0,21.5,2.0,0.0,0.0,0.0,0.0,25.0,6.25,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,28.5,2.0,21.0,10.5,24.5,2.0,1,14,12,10,16,46,56,-10,1.21,3.35,1.117,26.667,0.0,0.0,0.0,0.0,0.35,0.35,34.0,1.0,0.3,0.3,21.0,1.0,2.7,2.7,25.0,1.0,5.7,1.9,25.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,26.0,1.0,4.5,2.25,25.0,2.0,1,13,11,11,16,43,52,-9,1.16,1
Primera Division,Racing Santander,2010,1.465,0.366,25.0,0.0,0.0,0.0,0,0.315,0.315,27.0,1,0.1,0.1,25.0,1,1.05,0.525,24.0,2,10.0,5.0,22.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6.0,6.0,19.0,1,4.0,4.0,26.0,1,12,12,10,16,41,56,-15,1.21,1,0.35,0.35,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,18.0,1.0,2.1,1.05,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,26.0,1.0,1.9,1.9,24.0,1.0,2,20,4,15,19,28,63,-35,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,2
Primera Division,Real Zaragoza,2010,4.35,1.088,26.75,0.0,0.0,0.0,0,3.85,1.283,27.333,3,0.0,0.0,0.0,0,0.5,0.5,25.0,1,2.0,2.0,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,2.0,27.0,1,13,12,9,17,40,53,-13,1.18,1,11.5,2.3,25.6,8.6,8.6,25.0,1.0,0.2,0.2,24.0,1.0,1.4,0.7,25.0,2.0,1.3,1.3,29.0,1.0,15.8,3.95,26.5,0.0,0.0,0.0,0.0,0.3,0.3,31.0,1.0,10.5,5.25,24.0,2.0,5.0,5.0,27.0,1.0,2,16,12,7,19,36,61,-25,1.13,1.8,0.6,24.667,0.0,0.0,0.0,0.0,0.5,0.5,23.0,1.0,1.0,1.0,28.0,1.0,0.3,0.3,23.0,1.0,1.67,0.835,32.0,0.0,0.0,0.0,0.0,1.37,1.37,32.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,32.0,1.0,2,20,9,7,22,37,62,-25,0.89,2
Primera Division,Sporting Gijón,2010,0.8,0.8,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8,0.8,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,11,14,13,35,42,-7,1.24,1,1.5,0.75,23.0,0.0,0.0,0.0,0.0,0.5,0.5,23.0,1.0,1.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,4.5,4.5,21.0,0.0,0.0,0.0,0.0,4.5,4.5,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19,10,7,21,42,69,-27,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,2
Primera Division,Deportivo de La Coruña,2010,0.65,0.325,28.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.65,0.325,28.5,2,16.4,5.467,27.667,0.0,0.0,0.0,0,12.0,12.0,24.0,1,0.0,0.0,0.0,0,4.4,2.2,29.5,2,18,10,13,15,31,47,-16,1.13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.75,0.375,25.5,0.0,0.0,0.0,0.0,0.15,0.15,31.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19,8,11,19,47,70,-23,0.92,2
Primera Division,Getafe CF,2010,3.9,1.95,24.0,0.0,0.0,0.0,0,1.4,1.4,23.0,1,0.0,0.0,0.0,0,2.5,2.5,25.0,1,22.1,5.525,24.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.1,1.1,24.0,1,21.0,7.0,24.333,3,16,12,8,18,49,60,-11,1.16,2,3.3,1.65,22.5,0.0,0.0,0.0,0.0,0.3,0.3,26.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,19.0,1.0,18.58,3.716,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.08,3.52,24.5,4.0,4.5,4.5,27.0,1.0,1,11,12,11,15,40,51,-11,1.24,5.7,1.425,24.25,2.0,2.0,28.0,1.0,0.2,0.2,23.0,1.0,0.5,0.5,25.0,1.0,3.0,3.0,21.0,1.0,5.0,2.5,29.0,0.0,0.0,0.0,0.0,5.0,2.5,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,13,8,17,43,57,-14,1.24,1
Primera Division,Hércules CF,2010,6.21,1.242,24.4,0.8,0.8,23.0,1,0.25,0.25,25.0,1,1.66,0.83,24.0,2,3.5,3.5,26.0,1,0.4,0.4,26.0,0.0,0.0,0.0,0,0.4,0.4,26.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,9,8,21,36,60,-24,0.92,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,2
Primera Division,RCD Mallorca,2010,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6.4,2.133,26.667,0.0,0.0,0.0,0,1.8,1.8,23.0,1,0.0,0.0,0.0,0,4.6,2.3,28.5,2,17,12,8,18,41,56,-15,1.16,2,3.6,0.9,24.25,0.0,0.0,0.0,0.0,0.6,0.3,25.0,2.0,0.0,0.0,0.0,0.0,3.0,1.5,23.5,2.0,9.75,3.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.5,23.0,2.0,0.75,0.75,29.0,1.0,1,8,14,10,14,42,46,-4,1.37,3.7,1.233,25.0,0.0,0.0,0.0,0.0,1.5,1.5,26.0,1.0,1.2,1.2,26.0,1.0,1.0,1.0,23.0,1.0,6.0,6.0,27.0,0.0,0.0,0.0,0.0,6.0,6.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,9,9,20,43,72,-29,0.95,2
Primera Division,Real Sociedad,2010,4.2,1.4,24.667,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.2,0.2,21.0,1,4.0,2.0,26.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,14,3,21,49,66,-17,1.18,2,1.5,1.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,12,11,15,46,52,-6,1.24,14.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,23.0,1.0,0.5,0.5,25.0,0.0,0.0,0.0,0.0,0.5,0.5,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,18,12,8,70,49,21,1.74,1
Primera Division,UD Almería,2010,3.2,1.067,22.667,0.0,0.0,0.0,0,2.3,1.15,22.5,2,0.0,0.0,0.0,0,0.9,0.9,23.0,1,5.0,5.0,23.0,0.0,0.0,0.0,0,5.0,5.0,23.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,6,12,20,36,70,-34,0.79,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,2
Primera Division,FC Barcelona,2011,60.0,30.0,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,34.0,34.0,24.0,1,26.0,26.0,22.0,1,46.95,7.825,26.0,0.0,0.0,0.0,0,6.5,3.25,27.0,2,0.7,0.7,30.0,1,39.75,13.25,24.0,3,2,28,7,3,114,29,85,2.39,0,33.0,16.5,23.5,0.0,0.0,0.0,0.0,14.0,14.0,23.0,1.0,19.0,19.0,24.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,26.0,1.0,0.0,0.0,0.0,0.0,0,1,32,4,2,115,40,75,2.63,101.0,50.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,50.5,21.5,2.0,28.1,9.367,25.333,0.0,0.0,0.0,0.0,1.0,1.0,23.0,1.0,25.0,25.0,22.0,1.0,2.1,2.1,31.0,1.0,0,2,27,6,5,100,33,67,2.29,0
Primera Division,Levante UD,2011,1.55,0.387,24.25,0.15,0.15,24.0,1,0.2,0.2,27.0,1,0.2,0.2,24.0,1,1.0,1.0,22.0,1,8.0,4.0,26.5,0.0,0.0,0.0,0,0.5,0.5,31.0,1,0.0,0.0,0.0,0,7.5,7.5,22.0,1,6,16,7,15,54,50,4,1.45,0,0.65,0.217,25.333,0.15,0.15,25.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,25.5,2.0,0.0,0.0,0.0,0.0,7.94,2.647,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,25.0,1.0,7.44,3.72,28.0,2.0,1,11,12,10,16,40,57,-17,1.21,0.3,0.3,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,29.0,1.0,4.62,2.31,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,2.31,24.5,2.0,0.0,0.0,0.0,0.0,1,10,12,12,14,35,43,-8,1.26,1
Primera Division,Málaga CF,2011,59.25,7.406,25.625,0.0,0.0,0.0,0,10.55,3.517,27.0,3,44.5,11.125,23.75,4,4.2,4.2,29.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4,17,7,14,54,53,1,1.53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,6.933,25.333,0.0,0.0,0.0,0.0,10.0,10.0,26.0,1.0,22.6,5.65,26.0,4.0,9.0,9.0,22.0,1.0,0,6,16,9,13,53,50,3,1.5,5.23,0.581,23.556,0.0,0.0,0.0,0.0,2.38,0.595,24.0,4.0,2.25,0.75,23.0,3.0,0.6,0.3,23.5,2.0,37.65,7.53,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.85,8.962,23.75,4.0,1.8,1.8,31.0,1.0,1,11,12,9,17,39,46,-7,1.18,1
Primera Division,Real Madrid,2011,56.0,14.0,21.75,0.0,0.0,0.0,0,41.0,20.5,20.5,2,10.0,10.0,22.0,1,5.0,5.0,24.0,1,8.0,2.667,23.0,0.0,0.0,0.0,0,5.5,5.5,24.0,1,2.5,1.25,22.5,2,0.0,0.0,0.0,0,1,32,4,2,121,32,89,2.63,0,38.5,19.25,28.5,3.5,3.5,31.0,1.0,0.0,0.0,0.0,0.0,35.0,35.0,26.0,1.0,0.0,0.0,0.0,0.0,33.5,4.786,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,4.786,25.0,7.0,0.0,0.0,0.0,0.0,0,2,26,7,5,103,42,61,2.24,175.5,35.1,22.0,0.0,0.0,0.0,0.0,6.5,6.5,21.0,1.0,68.0,22.667,21.667,3.0,101.0,101.0,24.0,1.0,113.5,22.7,25.6,0.0,0.0,0.0,0.0,12.0,12.0,27.0,1.0,47.0,47.0,24.0,1.0,54.5,18.167,25.667,3.0,0,3,27,6,5,104,38,66,2.29,0
Primera Division,Valencia CF,2011,34.0,4.857,23.0,3.0,3.0,26.0,1,15.5,5.167,23.667,3,8.0,4.0,21.0,2,7.5,7.5,22.0,1,32.9,10.967,25.667,0.0,0.0,0.0,0,0.0,0.0,0.0,0,28.7,14.35,24.0,2,4.2,4.2,29.0,1,3,17,10,11,59,44,15,1.61,0,23.2,4.64,24.2,0.0,0.0,0.0,0.0,9.7,4.85,26.0,2.0,13.5,4.5,23.0,3.0,0.0,0.0,0.0,0.0,30.0,6.0,27.0,2.0,2.0,28.0,1.0,14.0,14.0,23.0,1.0,11.5,5.75,26.5,2.0,2.5,2.5,31.0,1.0,0,5,19,8,11,67,54,13,1.71,22.47,2.809,24.125,0.0,0.0,0.0,0.0,2.05,2.05,19.0,1.0,1.42,0.71,22.5,2.0,19.0,3.8,25.8,5.0,47.1,5.888,26.75,0.0,0.0,0.0,0.0,1.4,0.7,26.5,2.0,12.7,3.175,26.0,4.0,33.0,16.5,28.5,2.0,1,8,13,10,15,51,53,-2,1.29,0
Primera Division,Athletic Bilbao,2011,7.5,7.5,21.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.5,7.5,21.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,12,13,13,49,52,-3,1.29,1,2.5,2.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,31.0,1.0,40.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,23.0,1.0,0.0,0.0,0.0,0.0,1,12,12,9,17,44,65,-21,1.18,15.4,3.85,26.5,0.0,0.0,0.0,0.0,0.5,0.5,25.0,1.0,10.9,5.45,27.0,2.0,4.0,4.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,20,10,8,66,39,27,1.84,1
Primera Division,CA Osasuna,2011,2.6,0.867,22.333,0.0,0.0,0.0,0,0.1,0.1,22.0,1,0.0,0.0,0.0,0,2.5,1.25,22.5,2,8.3,4.15,27.5,0.0,0.0,0.0,0,6.0,6.0,25.0,1,0.0,0.0,0.0,0,2.3,2.3,30.0,1,7,13,15,10,44,61,-17,1.42,1,0.6,0.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,26.0,1.0,0.3,0.3,24.0,1.0,5.7,1.9,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,31.0,1.0,5.0,2.5,25.0,2.0,2,16,10,9,19,33,50,-17,1.03,3.1,1.033,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,27.0,1.0,1.9,0.95,27.0,2.0,4.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,27.0,1.0,2,18,10,9,19,32,62,-30,1.03,2
