league_name,club_name,year,total_fee_in,mean_fee_in,mean_age_in,total_fee_in_GK,mean_fee_in_GK,mean_age_in_GK,count_GK_in,total_fee_in_DEF,mean_fee_in_DEF,mean_age_in_DEF,count_DEF_in,total_fee_in_MID,mean_fee_in_MID,mean_age_in_MID,count_MID_in,total_fee_in_STK,mean_fee_in_STK,mean_age_in_STK,count_STK_in,total_fee_out,mean_fee_out,mean_age_out,total_fee_out_GK,mean_fee_out_GK,mean_age_out_GK,count_GK_out,total_fee_out_DEF,mean_fee_out_DEF,mean_age_out_DEF,count_DEF_out,total_fee_out_MID,mean_fee_out_MID,mean_age_out_MID,count_MID_out,total_fee_out_STK,mean_fee_out_STK,mean_age_out_STK,count_STK_out,total_fee_in_1_years_future,mean_fee_in_1_years_future,mean_age_in_1_years_future,total_fee_in_GK_1_years_future,mean_fee_in_GK_1_years_future,mean_age_in_GK_1_years_future,count_GK_in_1_years_future,total_fee_in_DEF_1_years_future,mean_fee_in_DEF_1_years_future,mean_age_in_DEF_1_years_future,count_DEF_in_1_years_future,total_fee_in_MID_1_years_future,mean_fee_in_MID_1_years_future,mean_age_in_MID_1_years_future,count_MID_in_1_years_future,total_fee_in_STK_1_years_future,mean_fee_in_STK_1_years_future,mean_age_in_STK_1_years_future,count_STK_in_1_years_future,total_fee_out_1_years_future,mean_fee_out_1_years_future,mean_age_out_1_years_future,total_fee_out_GK_1_years_future,mean_fee_out_GK_1_years_future,mean_age_out_GK_1_years_future,count_GK_out_1_years_future,total_fee_out_DEF_1_years_future,mean_fee_out_DEF_1_years_future,mean_age_out_DEF_1_years_future,count_DEF_out_1_years_future,total_fee_out_MID_1_years_future,mean_fee_out_MID_1_years_future,mean_age_out_MID_1_years_future,count_MID_out_1_years_future,total_fee_out_STK_1_years_future,mean_fee_out_STK_1_years_future,mean_age_out_STK_1_years_future,count_STK_out_1_years_future,PF
1 Bundesliga,FC Augsburg,2018,6.65,1.662,22.0,0.15,0.15,21.0,1,0.5,0.5,20.0,1,3.0,3.0,20.0,1,3.0,3.0,27.0,1,2.85,0.57,26.4,0.0,0.0,0.0,0,0.8,0.8,26.0,1,1.95,0.65,27.0,3,0.1,0.1,25.0,1,31.5,3.15,22.8,7.5,7.5,26.0,1.0,11.8,2.36,21.6,5.0,4.0,4.0,24.0,1.0,8.2,2.733,23.333,3.0,20.0,4.0,24.6,0.0,0.0,0.0,0.0,19.5,4.875,24.5,4.0,0.0,0.0,0.0,0.0,0.5,0.5,25.0,1.0,2
1 Bundesliga,Hannover 96,2018,18.52,2.058,24.556,0.0,0.0,0.0,0,4.22,1.407,24.0,3,12.1,3.025,25.25,4,2.2,1.1,24.0,2,13.54,1.934,27.857,0.09,0.09,33.0,1,7.5,3.75,27.0,2,0.0,0.0,0.0,0,5.95,1.488,27.0,4,18.52,2.058,24.556,0.0,0.0,0.0,0.0,4.22,1.407,24.0,3.0,12.1,3.025,25.25,4.0,2.2,1.1,24.0,2.0,13.54,1.934,27.857,0.09,0.09,33.0,1.0,7.5,3.75,27.0,2.0,0.0,0.0,0.0,0.0,5.95,1.488,27.0,4.0,2
1 Bundesliga,VfB Stuttgart,2018,45.76,5.72,22.625,0.0,0.0,0.0,0,26.0,8.667,19.333,3,7.5,3.75,24.0,2,12.26,4.087,25.0,3,13.25,2.208,22.833,0.0,0.0,0.0,0,2.1,1.05,21.5,2,1.15,0.383,22.333,3,10.0,10.0,27.0,1,45.76,5.72,22.625,0.0,0.0,0.0,0.0,26.0,8.667,19.333,3.0,7.5,3.75,24.0,2.0,12.26,4.087,25.0,3.0,13.25,2.208,22.833,0.0,0.0,0.0,0.0,2.1,1.05,21.5,2.0,1.15,0.383,22.333,3.0,10.0,10.0,27.0,1.0,2
Primera Division,FC Barcelona,2009,113.5,28.375,24.0,0.0,0.0,0.0,0,30.0,15.0,24.5,2,0.0,0.0,0.0,0,83.5,41.75,23.5,2,24.5,6.125,27.0,0.0,0.0,0.0,0,0.5,0.5,22.0,1,2.0,2.0,28.0,1,22.0,11.0,29.0,2,72.5,18.125,25.75,0.0,0.0,0.0,0.0,9.5,9.5,25.0,1.0,23.0,11.5,25.0,2.0,40.0,40.0,28.0,1.0,52.7,10.54,26.0,0.0,0.0,0.0,0.0,15.5,7.75,23.0,2.0,31.2,15.6,28.0,2.0,6.0,6.0,28.0,1.0,0
Primera Division,Getafe CF,2009,12.25,2.45,23.6,0.0,0.0,0.0,0,4.5,2.25,25.0,2,3.75,1.875,23.0,2,4.0,4.0,22.0,1,11.4,2.85,23.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.4,2.2,22.5,2,7.0,3.5,24.5,2,3.9,1.95,24.0,0.0,0.0,0.0,0.0,1.4,1.4,23.0,1.0,0.0,0.0,0.0,0.0,2.5,2.5,25.0,1.0,22.1,5.525,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,24.0,1.0,21.0,7.0,24.333,3.0,0
Primera Division,RCD Mallorca,2009,0.4,0.4,26.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.4,0.4,26.0,1,0.0,0.0,0.0,0,9.95,1.99,23.2,5.0,5.0,25.0,1,0.5,0.5,19.0,1,3.6,3.6,29.0,1,0.85,0.425,21.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,2.133,26.667,0.0,0.0,0.0,0.0,1.8,1.8,23.0,1.0,0.0,0.0,0.0,0.0,4.6,2.3,28.5,2.0,0
Primera Division,Real Madrid,2009,258.5,32.312,24.125,0.0,0.0,0.0,0,19.0,9.5,24.5,2,105.5,35.167,25.333,3,134.0,44.667,22.667,3,88.5,9.833,24.667,0.0,0.0,0.0,0,3.5,1.75,27.0,2,25.0,8.333,22.333,3,60.0,15.0,25.25,4,93.0,13.286,23.714,0.0,0.0,0.0,0.0,8.0,8.0,32.0,1.0,38.0,12.667,21.0,3.0,47.0,15.667,23.667,3.0,10.5,10.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.5,27.0,1.0,0.0,0.0,0.0,0.0,0
Primera Division,Sevilla FC,2009,27.5,6.875,25.75,0.0,0.0,0.0,0,3.5,1.75,25.5,2,9.0,9.0,28.0,1,15.0,15.0,24.0,1,9.3,1.55,27.667,1.9,1.9,32.0,1,4.7,2.35,25.0,2,2.2,1.1,29.0,2,0.5,0.5,26.0,1,17.1,2.85,23.5,0.0,0.0,0.0,0.0,8.8,2.933,23.667,3.0,8.3,2.767,23.333,3.0,0.0,0.0,0.0,0.0,29.6,7.4,27.75,0.0,0.0,0.0,0.0,22.0,7.333,27.0,3.0,0.0,0.0,0.0,0.0,7.6,7.6,30.0,1.0,0
Primera Division,Valencia CF,2009,5.0,5.0,25.0,5.0,5.0,25.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20.625,3.438,24.833,0.5,0.5,24.0,1,19.325,6.442,26.333,3,0.8,0.4,23.0,2,0.0,0.0,0.0,0,27.85,4.642,26.333,0.0,0.0,0.0,0.0,0.3,0.3,29.0,1.0,12.0,6.0,24.5,2.0,15.55,5.183,26.667,3.0,84.35,12.05,26.571,0.3,0.3,25.0,1.0,7.5,3.75,28.0,2.0,29.55,14.775,24.0,2.0,47.0,23.5,28.5,2.0,0
Primera Division,Athletic Bilbao,2009,2.35,1.175,22.0,0.0,0.0,0.0,0,2.35,1.175,22.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.72,1.36,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,21.0,1.0,0.02,0.02,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Primera Division,CA Osasuna,2009,2.46,1.23,28.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.46,1.23,28.5,2,4.0,2.0,26.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.0,2.0,26.0,2,0.0,0.0,0.0,0,2.79,1.395,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,1.395,25.5,2.0,10.25,5.125,22.5,0.0,0.0,0.0,0.0,10.25,5.125,22.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Primera Division,Deportivo de La Coruña,2009,2.0,2.0,26.0,0.0,0.0,0.0,0,2.0,2.0,26.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.7,1.35,24.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.7,1.35,24.5,2,0.65,0.325,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.325,28.5,2.0,16.4,5.467,27.667,0.0,0.0,0.0,0.0,12.0,12.0,24.0,1.0,0.0,0.0,0.0,0.0,4.4,2.2,29.5,2.0,1
Primera Division,RCD Espanyol Barcelona,2009,5.8,1.45,21.25,0.0,0.0,0.0,0,4.3,2.15,21.5,2,0.0,0.0,0.0,0,1.5,0.75,21.0,2,8.15,2.038,25.25,0.0,0.0,0.0,0,4.5,2.25,23.0,2,3.65,1.825,27.5,2,0.0,0.0,0.0,0,11.25,2.25,24.8,0.0,0.0,0.0,0.0,2.0,2.0,21.0,1.0,2.85,1.425,26.0,2.0,6.4,3.2,25.5,2.0,24.5,4.9,24.4,0.0,0.0,0.0,0.0,22.5,7.5,22.667,3.0,1.8,1.8,29.0,1.0,0.2,0.2,25.0,1.0,1
Primera Division,Real Zaragoza,2009,14.9,1.862,25.25,1.0,1.0,25.0,1,4.4,1.467,25.333,3,1.0,1.0,24.0,1,8.5,2.833,25.667,3,10.915,3.638,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.5,5.25,26.5,2,0.415,0.415,28.0,1,4.35,1.088,26.75,0.0,0.0,0.0,0.0,3.85,1.283,27.333,3.0,0.0,0.0,0.0,0.0,0.5,0.5,25.0,1.0,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,27.0,1.0,1
Primera Division,UD Almería,2009,5.2,2.6,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.0,3.0,22.0,1,2.2,2.2,24.0,1,7.5,3.75,25.0,0.0,0.0,0.0,0,2.5,2.5,27.0,1,0.0,0.0,0.0,0,5.0,5.0,23.0,1,3.2,1.067,22.667,0.0,0.0,0.0,0.0,2.3,1.15,22.5,2.0,0.0,0.0,0.0,0.0,0.9,0.9,23.0,1.0,5.0,5.0,23.0,0.0,0.0,0.0,0.0,5.0,5.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Primera Division,Villarreal CF,2009,22.9,7.633,24.667,0.0,0.0,0.0,0,6.0,6.0,22.0,1,0.4,0.4,27.0,1,16.5,16.5,25.0,1,11.75,3.917,24.667,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.1,4.1,23.0,1,7.65,3.825,25.5,2,4.25,2.125,26.5,0.0,0.0,0.0,0.0,2.5,2.5,31.0,1.0,0.0,0.0,0.0,0.0,1.75,1.75,22.0,1.0,15.82,2.637,26.167,0.0,0.0,0.0,0.0,8.82,4.41,23.5,2.0,4.5,1.5,26.667,3.0,2.5,2.5,30.0,1.0,1
Primera Division,CD Tenerife,2009,0.6,0.3,23.5,0.0,0.0,0.0,0,0.3,0.3,22.0,1,0.0,0.0,0.0,0,0.3,0.3,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.6,0.3,23.5,0.0,0.0,0.0,0.0,0.3,0.3,22.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Primera Division,Málaga CF,2009,1.6,0.8,27.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.7,0.7,29.0,1,0.9,0.9,26.0,1,1.15,0.575,26.0,0.0,0.0,0.0,0,0.9,0.9,25.0,1,0.0,0.0,0.0,0,0.25,0.25,27.0,1,25.045,2.087,25.833,3.8,1.267,27.333,3.0,7.945,1.986,27.0,4.0,6.2,2.067,25.0,3.0,7.1,3.55,22.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Primera Division,Racing Santander,2009,6.5,1.083,24.5,0.0,0.0,0.0,0,2.3,0.767,24.333,3,1.2,1.2,23.0,1,3.0,1.5,25.5,2,8.5,4.25,24.5,0.0,0.0,0.0,0,6.0,6.0,22.0,1,0.0,0.0,0.0,0,2.5,2.5,27.0,1,1.465,0.366,25.0,0.0,0.0,0.0,0.0,0.315,0.315,27.0,1.0,0.1,0.1,25.0,1.0,1.05,0.525,24.0,2.0,10.0,5.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,19.0,1.0,4.0,4.0,26.0,1.0,2
Primera Division,Real Valladolid CF,2009,6.675,1.669,24.75,0.0,0.0,0.0,0,0.925,0.462,26.0,2,0.0,0.0,0.0,0,5.75,2.875,23.5,2,9.5,4.75,21.0,5.5,5.5,20.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.0,4.0,22.0,1,6.675,1.669,24.75,0.0,0.0,0.0,0.0,0.925,0.462,26.0,2.0,0.0,0.0,0.0,0.0,5.75,2.875,23.5,2.0,9.5,4.75,21.0,5.5,5.5,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,22.0,1.0,2
Primera Division,Sporting Gijón,2009,1.4,0.467,27.0,0.6,0.6,30.0,1,0.5,0.5,28.0,1,0.0,0.0,0.0,0,0.3,0.3,23.0,1,3.3,3.3,24.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.3,3.3,24.0,1,0.0,0.0,0.0,0,0.8,0.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Primera Division,Xerez CD,2009,0.5,0.5,24.0,0.5,0.5,24.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.5,0.5,24.0,0.5,0.5,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Primera Division,Athletic Bilbao,2010,2.72,1.36,22.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.7,2.7,21.0,1,0.02,0.02,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.5,7.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Primera Division,FC Barcelona,2010,72.5,18.125,25.75,0.0,0.0,0.0,0,9.5,9.5,25.0,1,23.0,11.5,25.0,2,40.0,40.0,28.0,1,52.7,10.54,26.0,0.0,0.0,0.0,0,15.5,7.75,23.0,2,31.2,15.6,28.0,2,6.0,6.0,28.0,1,60.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,24.0,1.0,26.0,26.0,22.0,1.0,46.95,7.825,26.0,0.0,0.0,0.0,0.0,6.5,3.25,27.0,2.0,0.7,0.7,30.0,1.0,39.75,13.25,24.0,3.0,0
Primera Division,Real Madrid,2010,93.0,13.286,23.714,0.0,0.0,0.0,0,8.0,8.0,32.0,1,38.0,12.667,21.0,3,47.0,15.667,23.667,3,10.5,10.5,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.5,10.5,27.0,1,0.0,0.0,0.0,0,56.0,14.0,21.75,0.0,0.0,0.0,0.0,41.0,20.5,20.5,2.0,10.0,10.0,22.0,1.0,5.0,5.0,24.0,1.0,8.0,2.667,23.0,0.0,0.0,0.0,0.0,5.5,5.5,24.0,1.0,2.5,1.25,22.5,2.0,0.0,0.0,0.0,0.0,0
Primera Division,Sevilla FC,2010,17.1,2.85,23.5,0.0,0.0,0.0,0,8.8,2.933,23.667,3,8.3,2.767,23.333,3,0.0,0.0,0.0,0,29.6,7.4,27.75,0.0,0.0,0.0,0,22.0,7.333,27.0,3,0.0,0.0,0.0,0,7.6,7.6,30.0,1,19.0,2.714,25.571,0.0,0.0,0.0,0.0,6.8,2.267,26.0,3.0,1.2,1.2,22.0,1.0,11.0,3.667,26.333,3.0,15.7,2.243,24.429,0.0,0.0,0.0,0.0,5.1,1.7,24.333,3.0,5.0,5.0,30.0,1.0,5.6,1.867,22.667,3.0,0
Primera Division,Valencia CF,2010,27.85,4.642,26.333,0.0,0.0,0.0,0,0.3,0.3,29.0,1,12.0,6.0,24.5,2,15.55,5.183,26.667,3,84.35,12.05,26.571,0.3,0.3,25.0,1,7.5,3.75,28.0,2,29.55,14.775,24.0,2,47.0,23.5,28.5,2,34.0,4.857,23.0,3.0,3.0,26.0,1.0,15.5,5.167,23.667,3.0,8.0,4.0,21.0,2.0,7.5,7.5,22.0,1.0,32.9,10.967,25.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,14.35,24.0,2.0,4.2,4.2,29.0,1.0,0
Primera Division,Villarreal CF,2010,4.25,2.125,26.5,0.0,0.0,0.0,0,2.5,2.5,31.0,1,0.0,0.0,0.0,0,1.75,1.75,22.0,1,15.82,2.637,26.167,0.0,0.0,0.0,0,8.82,4.41,23.5,2,4.5,1.5,26.667,3,2.5,2.5,30.0,1,31.3,5.217,25.0,0.0,0.0,0.0,0.0,10.0,5.0,22.0,2.0,14.0,7.0,24.5,2.0,7.3,3.65,28.5,2.0,26.85,6.712,23.25,0.0,0.0,0.0,0.0,1.0,1.0,24.0,1.0,24.35,12.175,24.0,2.0,1.5,1.5,21.0,1.0,0
Primera Division,CA Osasuna,2010,2.79,1.395,25.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.79,1.395,25.5,2,10.25,5.125,22.5,0.0,0.0,0.0,0,10.25,5.125,22.5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.6,0.867,22.333,0.0,0.0,0.0,0.0,0.1,0.1,22.0,1.0,0.0,0.0,0.0,0.0,2.5,1.25,22.5,2.0,8.3,4.15,27.5,0.0,0.0,0.0,0.0,6.0,6.0,25.0,1.0,0.0,0.0,0.0,0.0,2.3,2.3,30.0,1.0,1
Primera Division,Málaga CF,2010,25.045,2.087,25.833,3.8,1.267,27.333,3,7.945,1.986,27.0,4,6.2,2.067,25.0,3,7.1,3.55,22.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,59.25,7.406,25.625,0.0,0.0,0.0,0.0,10.55,3.517,27.0,3.0,44.5,11.125,23.75,4.0,4.2,4.2,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Primera Division,RCD Espanyol Barcelona,2010,11.25,2.25,24.8,0.0,0.0,0.0,0,2.0,2.0,21.0,1,2.85,1.425,26.0,2,6.4,3.2,25.5,2,24.5,4.9,24.4,0.0,0.0,0.0,0,22.5,7.5,22.667,3,1.8,1.8,29.0,1,0.2,0.2,25.0,1,6.5,2.167,22.0,0.0,0.0,0.0,0.0,2.5,2.5,23.0,1.0,4.0,2.0,21.5,2.0,0.0,0.0,0.0,0.0,25.0,6.25,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,28.5,2.0,21.0,10.5,24.5,2.0,1
Primera Division,Racing Santander,2010,1.465,0.366,25.0,0.0,0.0,0.0,0,0.315,0.315,27.0,1,0.1,0.1,25.0,1,1.05,0.525,24.0,2,10.0,5.0,22.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6.0,6.0,19.0,1,4.0,4.0,26.0,1,0.35,0.35,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,18.0,1.0,2.1,1.05,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,26.0,1.0,1.9,1.9,24.0,1.0,1
Primera Division,Real Zaragoza,2010,4.35,1.088,26.75,0.0,0.0,0.0,0,3.85,1.283,27.333,3,0.0,0.0,0.0,0,0.5,0.5,25.0,1,2.0,2.0,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,2.0,27.0,1,11.5,2.3,25.6,8.6,8.6,25.0,1.0,0.2,0.2,24.0,1.0,1.4,0.7,25.0,2.0,1.3,1.3,29.0,1.0,15.8,3.95,26.5,0.0,0.0,0.0,0.0,0.3,0.3,31.0,1.0,10.5,5.25,24.0,2.0,5.0,5.0,27.0,1.0,1
Primera Division,Sporting Gijón,2010,0.8,0.8,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8,0.8,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.5,0.75,23.0,0.0,0.0,0.0,0.0,0.5,0.5,23.0,1.0,1.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,4.5,4.5,21.0,0.0,0.0,0.0,0.0,4.5,4.5,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Primera Division,Deportivo de La Coruña,2010,0.65,0.325,28.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.65,0.325,28.5,2,16.4,5.467,27.667,0.0,0.0,0.0,0,12.0,12.0,24.0,1,0.0,0.0,0.0,0,4.4,2.2,29.5,2,0.65,0.325,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.325,28.5,2.0,16.4,5.467,27.667,0.0,0.0,0.0,0.0,12.0,12.0,24.0,1.0,0.0,0.0,0.0,0.0,4.4,2.2,29.5,2.0,2
Primera Division,Getafe CF,2010,3.9,1.95,24.0,0.0,0.0,0.0,0,1.4,1.4,23.0,1,0.0,0.0,0.0,0,2.5,2.5,25.0,1,22.1,5.525,24.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.1,1.1,24.0,1,21.0,7.0,24.333,3,3.3,1.65,22.5,0.0,0.0,0.0,0.0,0.3,0.3,26.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,19.0,1.0,18.58,3.716,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.08,3.52,24.5,4.0,4.5,4.5,27.0,1.0,2
Primera Division,Hércules CF,2010,6.21,1.242,24.4,0.8,0.8,23.0,1,0.25,0.25,25.0,1,1.66,0.83,24.0,2,3.5,3.5,26.0,1,0.4,0.4,26.0,0.0,0.0,0.0,0,0.4,0.4,26.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6.21,1.242,24.4,0.8,0.8,23.0,1.0,0.25,0.25,25.0,1.0,1.66,0.83,24.0,2.0,3.5,3.5,26.0,1.0,0.4,0.4,26.0,0.0,0.0,0.0,0.0,0.4,0.4,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Primera Division,RCD Mallorca,2010,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6.4,2.133,26.667,0.0,0.0,0.0,0,1.8,1.8,23.0,1,0.0,0.0,0.0,0,4.6,2.3,28.5,2,3.6,0.9,24.25,0.0,0.0,0.0,0.0,0.6,0.3,25.0,2.0,0.0,0.0,0.0,0.0,3.0,1.5,23.5,2.0,9.75,3.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.5,23.0,2.0,0.75,0.75,29.0,1.0,2
Primera Division,Real Sociedad,2010,4.2,1.4,24.667,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.2,0.2,21.0,1,4.0,2.0,26.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.5,1.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Primera Division,UD Almería,2010,3.2,1.067,22.667,0.0,0.0,0.0,0,2.3,1.15,22.5,2,0.0,0.0,0.0,0,0.9,0.9,23.0,1,5.0,5.0,23.0,0.0,0.0,0.0,0,5.0,5.0,23.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.2,1.067,22.667,0.0,0.0,0.0,0.0,2.3,1.15,22.5,2.0,0.0,0.0,0.0,0.0,0.9,0.9,23.0,1.0,5.0,5.0,23.0,0.0,0.0,0.0,0.0,5.0,5.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Primera Division,FC Barcelona,2011,60.0,30.0,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,34.0,34.0,24.0,1,26.0,26.0,22.0,1,46.95,7.825,26.0,0.0,0.0,0.0,0,6.5,3.25,27.0,2,0.7,0.7,30.0,1,39.75,13.25,24.0,3,33.0,16.5,23.5,0.0,0.0,0.0,0.0,14.0,14.0,23.0,1.0,19.0,19.0,24.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,26.0,1.0,0.0,0.0,0.0,0.0,0
Primera Division,Levante UD,2011,1.55,0.387,24.25,0.15,0.15,24.0,1,0.2,0.2,27.0,1,0.2,0.2,24.0,1,1.0,1.0,22.0,1,8.0,4.0,26.5,0.0,0.0,0.0,0,0.5,0.5,31.0,1,0.0,0.0,0.0,0,7.5,7.5,22.0,1,0.65,0.217,25.333,0.15,0.15,25.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,25.5,2.0,0.0,0.0,0.0,0.0,7.94,2.647,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,25.0,1.0,7.44,3.72,28.0,2.0,0
